2025-08-30 14:28:32,270 - root - INFO - Starting training with config:
2025-08-30 14:28:32,270 - root - INFO - {
  "seed": 42,
  "device": "cpu",
  "train_dir": "P:/PycharmProjects/pythonProject1/dataset",
  "dev_dir": "P:/PycharmProjects/pythonProject1/devDataset",
  "test_dir": "P:/PycharmProjects/pythonProject1/testDataset",
  "segment_length": 3.0,
  "sampling_rate": 16000,
  "batch_size": 32,
  "num_workers": 4,
  "chaotic_feature_dim": 64,
  "chaotic_dim": 3,
  "trajectory_points": 100,
  "embedding_dim": 256,
  "use_chaotic_embedding": true,
  "use_attractor_pooling": true,
  "system_type": "lorenz",
  "num_epochs": 100,
  "learning_rate": 0.001,
  "weight_decay": 1e-05,
  "lr_patience": 5,
  "ce_weight": 1.0,
  "triplet_weight": 0.1,
  "triplet_margin": 0.2,
  "log_dir": "logs",
  "checkpoint_dir": "checkpoints",
  "output_dir": "output",
  "plot_dir": "plots",
  "log_interval": 10,
  "checkpoint_interval": 5,
  "plot_interval": 5,
  "resume_checkpoint": null,
  "visualize_embeddings": true,
  "max_delay": 100,
  "max_dim": 10,
  "delay_method": "autocorr",
  "mlsa_scales": [
    1,
    2,
    4,
    8,
    16
  ],
  "rqa_threshold": null,
  "pooling_type": "combined",
  "epsilon_range": [
    0.01,
    0.1,
    0.5,
    1.0
  ],
  "use_correlation_dim": true,
  "use_lyapunov_dim": true,
  "use_entropy": true
}
2025-08-30 14:28:32,270 - root - INFO - Using device: cpu
2025-08-30 14:28:33,066 - root - INFO - Creating data loaders...
2025-08-30 15:04:40,643 - root - INFO - Number of speakers: 149
2025-08-30 15:04:40,647 - root - INFO - Creating model...
2025-08-30 15:05:06,872 - root - INFO - Starting training...
2025-08-31 05:24:50,778 - root - INFO - Epoch 43 [310/314] - Loss: 9.9228, Acc: 0.0000
2025-08-31 05:25:01,974 - root - INFO - Epoch 43 completed - Avg Loss: 9.8717, Avg Acc: 0.0000
2025-08-31 05:27:27,881 - root - INFO - Validation Epoch 43 - Loss: 18.0257, Acc: 0.0000
2025-08-31 05:29:21,779 - root - INFO - Epoch 44 [10/314] - Loss: 10.3387, Acc: 0.0000
2025-08-31 05:29:52,495 - root - INFO - Epoch 44 [20/314] - Loss: 9.7227, Acc: 0.0000
2025-08-31 05:30:22,915 - root - INFO - Epoch 44 [30/314] - Loss: 9.8818, Acc: 0.0000
2025-08-31 05:30:53,249 - root - INFO - Epoch 44 [40/314] - Loss: 10.0906, Acc: 0.0000
2025-08-31 05:31:23,482 - root - INFO - Epoch 44 [50/314] - Loss: 9.8870, Acc: 0.0000
2025-08-31 05:31:53,657 - root - INFO - Epoch 44 [60/314] - Loss: 9.8205, Acc: 0.0000
2025-08-31 05:32:23,921 - root - INFO - Epoch 44 [70/314] - Loss: 10.2579, Acc: 0.0000
2025-08-31 05:32:54,100 - root - INFO - Epoch 44 [80/314] - Loss: 9.6794, Acc: 0.0000
2025-08-31 05:33:24,391 - root - INFO - Epoch 44 [90/314] - Loss: 9.6603, Acc: 0.0000
2025-08-31 05:33:54,682 - root - INFO - Epoch 44 [100/314] - Loss: 9.6916, Acc: 0.0000
2025-08-31 05:34:24,808 - root - INFO - Epoch 44 [110/314] - Loss: 10.1208, Acc: 0.0000
2025-08-31 05:34:55,051 - root - INFO - Epoch 44 [120/314] - Loss: 10.0667, Acc: 0.0000
2025-08-31 05:35:25,163 - root - INFO - Epoch 44 [130/314] - Loss: 9.7787, Acc: 0.0000
2025-08-31 05:35:55,342 - root - INFO - Epoch 44 [140/314] - Loss: 10.0837, Acc: 0.0000
2025-08-31 05:36:25,346 - root - INFO - Epoch 44 [150/314] - Loss: 9.8992, Acc: 0.0000
2025-08-31 05:36:55,594 - root - INFO - Epoch 44 [160/314] - Loss: 9.6903, Acc: 0.0000
2025-08-31 05:37:25,819 - root - INFO - Epoch 44 [170/314] - Loss: 10.0146, Acc: 0.0000
2025-08-31 05:37:56,134 - root - INFO - Epoch 44 [180/314] - Loss: 10.1931, Acc: 0.0000
2025-08-31 05:38:26,301 - root - INFO - Epoch 44 [190/314] - Loss: 9.6862, Acc: 0.0000
2025-08-31 05:38:56,484 - root - INFO - Epoch 44 [200/314] - Loss: 9.4423, Acc: 0.0000
2025-08-31 05:39:26,785 - root - INFO - Epoch 44 [210/314] - Loss: 9.6542, Acc: 0.0000
2025-08-31 05:39:57,091 - root - INFO - Epoch 44 [220/314] - Loss: 10.0111, Acc: 0.0000
2025-08-31 05:40:27,279 - root - INFO - Epoch 44 [230/314] - Loss: 9.7507, Acc: 0.0000
2025-08-31 05:40:57,448 - root - INFO - Epoch 44 [240/314] - Loss: 10.0097, Acc: 0.0000
2025-08-31 05:41:27,756 - root - INFO - Epoch 44 [250/314] - Loss: 9.7965, Acc: 0.0000
2025-08-31 05:41:57,964 - root - INFO - Epoch 44 [260/314] - Loss: 9.9242, Acc: 0.0000
2025-08-31 05:42:28,316 - root - INFO - Epoch 44 [270/314] - Loss: 9.7793, Acc: 0.0000
2025-08-31 05:42:58,506 - root - INFO - Epoch 44 [280/314] - Loss: 9.5995, Acc: 0.0000
2025-08-31 05:43:29,132 - root - INFO - Epoch 44 [290/314] - Loss: 10.2699, Acc: 0.0000
2025-08-31 05:43:59,240 - root - INFO - Epoch 44 [300/314] - Loss: 9.7568, Acc: 0.0000
2025-08-31 05:44:28,884 - root - INFO - Epoch 44 [310/314] - Loss: 9.6402, Acc: 0.0000
2025-08-31 05:44:40,121 - root - INFO - Epoch 44 completed - Avg Loss: 9.8683, Avg Acc: 0.0000
2025-08-31 05:47:07,147 - root - INFO - Validation Epoch 44 - Loss: 17.5641, Acc: 0.0000
2025-08-31 05:47:07,636 - root - INFO - Checkpoint saved at checkpoints\checkpoint_epoch_44.pt
2025-08-31 05:49:02,479 - root - INFO - Epoch 45 [10/314] - Loss: 9.9090, Acc: 0.0000
2025-08-31 05:49:33,155 - root - INFO - Epoch 45 [20/314] - Loss: 9.8627, Acc: 0.0000
2025-08-31 05:50:03,523 - root - INFO - Epoch 45 [30/314] - Loss: 10.0828, Acc: 0.0000
2025-08-31 05:50:33,841 - root - INFO - Epoch 45 [40/314] - Loss: 10.0686, Acc: 0.0000
2025-08-31 05:51:04,004 - root - INFO - Epoch 45 [50/314] - Loss: 9.6785, Acc: 0.0000
2025-08-31 05:51:34,156 - root - INFO - Epoch 45 [60/314] - Loss: 9.9519, Acc: 0.0000
2025-08-31 05:52:04,409 - root - INFO - Epoch 45 [70/314] - Loss: 9.6985, Acc: 0.0000
2025-08-31 05:52:34,401 - root - INFO - Epoch 45 [80/314] - Loss: 9.6893, Acc: 0.0000
2025-08-31 05:53:04,561 - root - INFO - Epoch 45 [90/314] - Loss: 9.6650, Acc: 0.0000
2025-08-31 05:53:34,702 - root - INFO - Epoch 45 [100/314] - Loss: 9.7247, Acc: 0.0000
2025-08-31 05:54:05,029 - root - INFO - Epoch 45 [110/314] - Loss: 10.1164, Acc: 0.0000
2025-08-31 05:54:35,254 - root - INFO - Epoch 45 [120/314] - Loss: 10.2511, Acc: 0.0000
2025-08-31 05:55:05,393 - root - INFO - Epoch 45 [130/314] - Loss: 9.6884, Acc: 0.0000
2025-08-31 05:55:35,618 - root - INFO - Epoch 45 [140/314] - Loss: 9.9396, Acc: 0.0000
2025-08-31 05:56:05,685 - root - INFO - Epoch 45 [150/314] - Loss: 9.8073, Acc: 0.0000
2025-08-31 05:56:35,899 - root - INFO - Epoch 45 [160/314] - Loss: 9.9225, Acc: 0.0000
2025-08-31 05:57:06,103 - root - INFO - Epoch 45 [170/314] - Loss: 9.7292, Acc: 0.0000
2025-08-31 05:57:36,203 - root - INFO - Epoch 45 [180/314] - Loss: 9.7788, Acc: 0.0000
2025-08-31 05:58:06,605 - root - INFO - Epoch 45 [190/314] - Loss: 10.3055, Acc: 0.0000
2025-08-31 05:58:36,643 - root - INFO - Epoch 45 [200/314] - Loss: 9.6158, Acc: 0.0000
2025-08-31 05:59:06,796 - root - INFO - Epoch 45 [210/314] - Loss: 10.0506, Acc: 0.0000
2025-08-31 05:59:37,089 - root - INFO - Epoch 45 [220/314] - Loss: 9.8109, Acc: 0.0000
2025-08-31 06:00:07,121 - root - INFO - Epoch 45 [230/314] - Loss: 10.0507, Acc: 0.0000
2025-08-31 06:00:37,324 - root - INFO - Epoch 45 [240/314] - Loss: 9.7318, Acc: 0.0000
2025-08-31 06:01:07,647 - root - INFO - Epoch 45 [250/314] - Loss: 9.6832, Acc: 0.0000
2025-08-31 06:01:37,870 - root - INFO - Epoch 45 [260/314] - Loss: 10.1705, Acc: 0.0000
2025-08-31 06:02:07,991 - root - INFO - Epoch 45 [270/314] - Loss: 10.2096, Acc: 0.0000
2025-08-31 06:02:38,417 - root - INFO - Epoch 45 [280/314] - Loss: 9.5952, Acc: 0.0000
2025-08-31 06:03:08,556 - root - INFO - Epoch 45 [290/314] - Loss: 9.7604, Acc: 0.0000
2025-08-31 06:03:38,702 - root - INFO - Epoch 45 [300/314] - Loss: 9.9508, Acc: 0.0000
2025-08-31 06:04:08,223 - root - INFO - Epoch 45 [310/314] - Loss: 10.0296, Acc: 0.0000
2025-08-31 06:04:19,488 - root - INFO - Epoch 45 completed - Avg Loss: 9.8662, Avg Acc: 0.0000
2025-08-31 06:06:41,716 - root - INFO - Validation Epoch 45 - Loss: 17.1167, Acc: 0.0000
2025-08-31 06:08:32,871 - root - INFO - Epoch 46 [10/314] - Loss: 10.0741, Acc: 0.0000
2025-08-31 06:09:03,529 - root - INFO - Epoch 46 [20/314] - Loss: 9.8285, Acc: 0.0000
2025-08-31 06:09:34,004 - root - INFO - Epoch 46 [30/314] - Loss: 10.0725, Acc: 0.0000
2025-08-31 06:10:04,343 - root - INFO - Epoch 46 [40/314] - Loss: 9.7254, Acc: 0.0000
2025-08-31 06:10:34,574 - root - INFO - Epoch 46 [50/314] - Loss: 9.8603, Acc: 0.0000
2025-08-31 06:11:06,829 - root - INFO - Epoch 46 [60/314] - Loss: 9.9911, Acc: 0.0000
2025-08-31 06:11:38,862 - root - INFO - Epoch 46 [70/314] - Loss: 9.9689, Acc: 0.0000
2025-08-31 06:12:09,072 - root - INFO - Epoch 46 [80/314] - Loss: 9.7447, Acc: 0.0000
2025-08-31 06:12:39,379 - root - INFO - Epoch 46 [90/314] - Loss: 9.7923, Acc: 0.0000
2025-08-31 06:13:09,694 - root - INFO - Epoch 46 [100/314] - Loss: 9.7720, Acc: 0.0000
2025-08-31 06:13:40,043 - root - INFO - Epoch 46 [110/314] - Loss: 9.9719, Acc: 0.0000
2025-08-31 06:14:10,038 - root - INFO - Epoch 46 [120/314] - Loss: 9.6097, Acc: 0.0000
2025-08-31 06:14:40,452 - root - INFO - Epoch 46 [130/314] - Loss: 9.7735, Acc: 0.0000
2025-08-31 06:15:10,668 - root - INFO - Epoch 46 [140/314] - Loss: 9.7645, Acc: 0.0000
2025-08-31 06:15:41,267 - root - INFO - Epoch 46 [150/314] - Loss: 9.9180, Acc: 0.0000
2025-08-31 06:16:11,716 - root - INFO - Epoch 46 [160/314] - Loss: 9.8668, Acc: 0.0000
2025-08-31 06:16:42,128 - root - INFO - Epoch 46 [170/314] - Loss: 10.1444, Acc: 0.0000
2025-08-31 06:17:12,137 - root - INFO - Epoch 46 [180/314] - Loss: 9.7548, Acc: 0.0000
2025-08-31 06:17:42,409 - root - INFO - Epoch 46 [190/314] - Loss: 9.7249, Acc: 0.0000
2025-08-31 06:18:12,491 - root - INFO - Epoch 46 [200/314] - Loss: 9.5362, Acc: 0.0000
2025-08-31 06:18:42,777 - root - INFO - Epoch 46 [210/314] - Loss: 10.0660, Acc: 0.0000
2025-08-31 06:19:12,951 - root - INFO - Epoch 46 [220/314] - Loss: 9.8877, Acc: 0.0000
2025-08-31 06:19:43,335 - root - INFO - Epoch 46 [230/314] - Loss: 9.9133, Acc: 0.0000
2025-08-31 06:20:13,423 - root - INFO - Epoch 46 [240/314] - Loss: 9.9512, Acc: 0.0000
2025-08-31 06:20:43,564 - root - INFO - Epoch 46 [250/314] - Loss: 9.9623, Acc: 0.0000
2025-08-31 06:21:13,808 - root - INFO - Epoch 46 [260/314] - Loss: 10.0514, Acc: 0.0000
2025-08-31 06:21:43,949 - root - INFO - Epoch 46 [270/314] - Loss: 9.6478, Acc: 0.0000
2025-08-31 06:22:14,143 - root - INFO - Epoch 46 [280/314] - Loss: 9.9921, Acc: 0.0000
2025-08-31 06:22:44,169 - root - INFO - Epoch 46 [290/314] - Loss: 10.0348, Acc: 0.0000
2025-08-31 06:23:14,279 - root - INFO - Epoch 46 [300/314] - Loss: 9.7345, Acc: 0.0000
2025-08-31 06:23:43,657 - root - INFO - Epoch 46 [310/314] - Loss: 9.7456, Acc: 0.0000
2025-08-31 06:23:54,913 - root - INFO - Epoch 46 completed - Avg Loss: 9.8722, Avg Acc: 0.0000
2025-08-31 06:26:18,576 - root - INFO - Validation Epoch 46 - Loss: 17.1193, Acc: 0.0000
2025-08-31 06:28:09,949 - root - INFO - Epoch 47 [10/314] - Loss: 10.0195, Acc: 0.0000
2025-08-31 06:28:40,433 - root - INFO - Epoch 47 [20/314] - Loss: 9.7392, Acc: 0.0000
2025-08-31 06:29:10,757 - root - INFO - Epoch 47 [30/314] - Loss: 9.8941, Acc: 0.0000
2025-08-31 06:29:41,106 - root - INFO - Epoch 47 [40/314] - Loss: 9.6090, Acc: 0.0000
2025-08-31 06:30:11,170 - root - INFO - Epoch 47 [50/314] - Loss: 9.8114, Acc: 0.0000
2025-08-31 06:30:41,396 - root - INFO - Epoch 47 [60/314] - Loss: 9.8567, Acc: 0.0000
2025-08-31 06:31:11,418 - root - INFO - Epoch 47 [70/314] - Loss: 9.7710, Acc: 0.0000
2025-08-31 06:31:41,590 - root - INFO - Epoch 47 [80/314] - Loss: 9.9921, Acc: 0.0000
2025-08-31 06:32:11,745 - root - INFO - Epoch 47 [90/314] - Loss: 9.8620, Acc: 0.0000
2025-08-31 06:32:41,913 - root - INFO - Epoch 47 [100/314] - Loss: 9.8521, Acc: 0.0000
2025-08-31 06:33:12,173 - root - INFO - Epoch 47 [110/314] - Loss: 9.8336, Acc: 0.0000
2025-08-31 06:33:42,350 - root - INFO - Epoch 47 [120/314] - Loss: 9.7398, Acc: 0.0000
2025-08-31 06:34:12,566 - root - INFO - Epoch 47 [130/314] - Loss: 9.8735, Acc: 0.0000
2025-08-31 06:34:43,091 - root - INFO - Epoch 47 [140/314] - Loss: 10.0276, Acc: 0.0000
2025-08-31 06:35:13,327 - root - INFO - Epoch 47 [150/314] - Loss: 9.7600, Acc: 0.0000
2025-08-31 06:35:43,434 - root - INFO - Epoch 47 [160/314] - Loss: 9.8127, Acc: 0.0000
2025-08-31 06:36:13,663 - root - INFO - Epoch 47 [170/314] - Loss: 9.5863, Acc: 0.0000
2025-08-31 06:36:43,914 - root - INFO - Epoch 47 [180/314] - Loss: 9.8201, Acc: 0.0000
2025-08-31 06:37:14,145 - root - INFO - Epoch 47 [190/314] - Loss: 9.4435, Acc: 0.0000
2025-08-31 06:37:44,199 - root - INFO - Epoch 47 [200/314] - Loss: 9.7407, Acc: 0.0000
2025-08-31 06:38:14,393 - root - INFO - Epoch 47 [210/314] - Loss: 10.0053, Acc: 0.0000
2025-08-31 06:38:45,188 - root - INFO - Epoch 47 [220/314] - Loss: 9.8550, Acc: 0.0000
2025-08-31 06:39:15,473 - root - INFO - Epoch 47 [230/314] - Loss: 9.7119, Acc: 0.0000
2025-08-31 06:39:45,775 - root - INFO - Epoch 47 [240/314] - Loss: 9.9749, Acc: 0.0000
2025-08-31 06:40:15,996 - root - INFO - Epoch 47 [250/314] - Loss: 9.7704, Acc: 0.0000
2025-08-31 06:40:46,036 - root - INFO - Epoch 47 [260/314] - Loss: 9.7326, Acc: 0.0000
2025-08-31 06:41:16,204 - root - INFO - Epoch 47 [270/314] - Loss: 9.5777, Acc: 0.0000
2025-08-31 06:41:46,427 - root - INFO - Epoch 47 [280/314] - Loss: 9.8795, Acc: 0.0000
2025-08-31 06:42:16,662 - root - INFO - Epoch 47 [290/314] - Loss: 10.1861, Acc: 0.0000
2025-08-31 06:42:46,807 - root - INFO - Epoch 47 [300/314] - Loss: 9.8540, Acc: 0.0000
2025-08-31 06:43:16,487 - root - INFO - Epoch 47 [310/314] - Loss: 9.9976, Acc: 0.0000
2025-08-31 06:43:27,918 - root - INFO - Epoch 47 completed - Avg Loss: 9.8664, Avg Acc: 0.0000
2025-08-31 06:45:48,606 - root - INFO - Validation Epoch 47 - Loss: 17.8399, Acc: 0.0000
2025-08-31 06:47:43,113 - root - INFO - Epoch 48 [10/314] - Loss: 9.7927, Acc: 0.0000
2025-08-31 06:48:13,642 - root - INFO - Epoch 48 [20/314] - Loss: 9.8049, Acc: 0.0000
2025-08-31 06:48:43,881 - root - INFO - Epoch 48 [30/314] - Loss: 10.0020, Acc: 0.0000
2025-08-31 06:49:14,094 - root - INFO - Epoch 48 [40/314] - Loss: 9.7811, Acc: 0.0000
2025-08-31 06:49:44,390 - root - INFO - Epoch 48 [50/314] - Loss: 9.6775, Acc: 0.0000
2025-08-31 06:50:14,498 - root - INFO - Epoch 48 [60/314] - Loss: 9.8304, Acc: 0.0000
2025-08-31 06:50:44,742 - root - INFO - Epoch 48 [70/314] - Loss: 9.9824, Acc: 0.0000
2025-08-31 06:51:14,776 - root - INFO - Epoch 48 [80/314] - Loss: 9.6504, Acc: 0.0000
2025-08-31 06:51:45,103 - root - INFO - Epoch 48 [90/314] - Loss: 9.9497, Acc: 0.0000
2025-08-31 06:52:15,333 - root - INFO - Epoch 48 [100/314] - Loss: 9.8985, Acc: 0.0000
2025-08-31 06:52:45,433 - root - INFO - Epoch 48 [110/314] - Loss: 9.8975, Acc: 0.0000
2025-08-31 06:53:15,469 - root - INFO - Epoch 48 [120/314] - Loss: 10.0250, Acc: 0.0000
2025-08-31 06:53:45,636 - root - INFO - Epoch 48 [130/314] - Loss: 9.9093, Acc: 0.0000
2025-08-31 06:54:16,011 - root - INFO - Epoch 48 [140/314] - Loss: 9.7923, Acc: 0.0000
2025-08-31 06:54:46,247 - root - INFO - Epoch 48 [150/314] - Loss: 9.7649, Acc: 0.0000
2025-08-31 06:55:16,479 - root - INFO - Epoch 48 [160/314] - Loss: 10.2352, Acc: 0.0000
2025-08-31 06:55:46,632 - root - INFO - Epoch 48 [170/314] - Loss: 9.8614, Acc: 0.0000
2025-08-31 06:56:17,044 - root - INFO - Epoch 48 [180/314] - Loss: 9.7640, Acc: 0.0000
2025-08-31 06:56:47,397 - root - INFO - Epoch 48 [190/314] - Loss: 10.1396, Acc: 0.0000
2025-08-31 06:57:17,693 - root - INFO - Epoch 48 [200/314] - Loss: 9.8400, Acc: 0.0000
2025-08-31 06:57:49,382 - root - INFO - Epoch 48 [210/314] - Loss: 9.7952, Acc: 0.0000
2025-08-31 06:58:22,101 - root - INFO - Epoch 48 [220/314] - Loss: 10.0027, Acc: 0.0000
2025-08-31 06:58:52,183 - root - INFO - Epoch 48 [230/314] - Loss: 9.7599, Acc: 0.0000
2025-08-31 06:59:22,335 - root - INFO - Epoch 48 [240/314] - Loss: 9.8546, Acc: 0.0000
2025-08-31 06:59:52,548 - root - INFO - Epoch 48 [250/314] - Loss: 9.6445, Acc: 0.0000
2025-08-31 07:00:22,765 - root - INFO - Epoch 48 [260/314] - Loss: 9.7431, Acc: 0.0000
2025-08-31 07:00:52,998 - root - INFO - Epoch 48 [270/314] - Loss: 10.0773, Acc: 0.0000
2025-08-31 07:01:23,281 - root - INFO - Epoch 48 [280/314] - Loss: 9.8106, Acc: 0.0000
2025-08-31 07:01:53,622 - root - INFO - Epoch 48 [290/314] - Loss: 10.0827, Acc: 0.0000
2025-08-31 07:02:23,831 - root - INFO - Epoch 48 [300/314] - Loss: 9.7616, Acc: 0.0000
2025-08-31 07:02:53,442 - root - INFO - Epoch 48 [310/314] - Loss: 9.7194, Acc: 0.0000
2025-08-31 07:03:04,707 - root - INFO - Epoch 48 completed - Avg Loss: 9.8695, Avg Acc: 0.0000
2025-08-31 07:05:23,208 - root - INFO - Validation Epoch 48 - Loss: 17.3578, Acc: 0.0000
2025-08-31 07:07:15,828 - root - INFO - Epoch 49 [10/314] - Loss: 10.0229, Acc: 0.0000
2025-08-31 07:07:46,237 - root - INFO - Epoch 49 [20/314] - Loss: 9.8416, Acc: 0.0000
2025-08-31 07:08:16,690 - root - INFO - Epoch 49 [30/314] - Loss: 9.9539, Acc: 0.0000
2025-08-31 07:08:46,896 - root - INFO - Epoch 49 [40/314] - Loss: 9.7845, Acc: 0.0000
2025-08-31 07:09:17,917 - root - INFO - Epoch 49 [50/314] - Loss: 10.1319, Acc: 0.0000
2025-08-31 07:09:48,074 - root - INFO - Epoch 49 [60/314] - Loss: 9.8458, Acc: 0.0000
2025-08-31 07:10:18,199 - root - INFO - Epoch 49 [70/314] - Loss: 10.1477, Acc: 0.0000
2025-08-31 07:10:48,240 - root - INFO - Epoch 49 [80/314] - Loss: 9.9202, Acc: 0.0000
2025-08-31 07:11:18,948 - root - INFO - Epoch 49 [90/314] - Loss: 9.9543, Acc: 0.0000
2025-08-31 07:11:49,050 - root - INFO - Epoch 49 [100/314] - Loss: 9.8200, Acc: 0.0000
2025-08-31 07:12:19,201 - root - INFO - Epoch 49 [110/314] - Loss: 9.9041, Acc: 0.0000
2025-08-31 07:12:49,354 - root - INFO - Epoch 49 [120/314] - Loss: 9.6865, Acc: 0.0000
2025-08-31 07:13:19,711 - root - INFO - Epoch 49 [130/314] - Loss: 10.0179, Acc: 0.0000
2025-08-31 07:13:49,780 - root - INFO - Epoch 49 [140/314] - Loss: 9.7690, Acc: 0.0000
2025-08-31 07:14:19,920 - root - INFO - Epoch 49 [150/314] - Loss: 9.9349, Acc: 0.0000
2025-08-31 07:14:50,287 - root - INFO - Epoch 49 [160/314] - Loss: 9.7126, Acc: 0.0000
2025-08-31 07:15:20,619 - root - INFO - Epoch 49 [170/314] - Loss: 9.6916, Acc: 0.0000
2025-08-31 07:15:50,907 - root - INFO - Epoch 49 [180/314] - Loss: 9.8946, Acc: 0.0000
2025-08-31 07:16:21,271 - root - INFO - Epoch 49 [190/314] - Loss: 10.2729, Acc: 0.0000
2025-08-31 07:16:52,203 - root - INFO - Epoch 49 [200/314] - Loss: 9.9101, Acc: 0.0000
2025-08-31 07:17:22,479 - root - INFO - Epoch 49 [210/314] - Loss: 9.6448, Acc: 0.0000
2025-08-31 07:17:52,748 - root - INFO - Epoch 49 [220/314] - Loss: 9.7792, Acc: 0.0000
2025-08-31 07:18:22,862 - root - INFO - Epoch 49 [230/314] - Loss: 9.8555, Acc: 0.0000
2025-08-31 07:18:52,982 - root - INFO - Epoch 49 [240/314] - Loss: 10.0978, Acc: 0.0000
2025-08-31 07:19:23,140 - root - INFO - Epoch 49 [250/314] - Loss: 9.9804, Acc: 0.0000
2025-08-31 07:19:53,316 - root - INFO - Epoch 49 [260/314] - Loss: 9.2965, Acc: 0.0000
2025-08-31 07:20:23,488 - root - INFO - Epoch 49 [270/314] - Loss: 9.8173, Acc: 0.0000
2025-08-31 07:20:53,683 - root - INFO - Epoch 49 [280/314] - Loss: 10.0497, Acc: 0.0000
2025-08-31 07:21:23,886 - root - INFO - Epoch 49 [290/314] - Loss: 9.9176, Acc: 0.0000
2025-08-31 07:21:54,179 - root - INFO - Epoch 49 [300/314] - Loss: 9.7704, Acc: 0.0000
2025-08-31 07:22:23,728 - root - INFO - Epoch 49 [310/314] - Loss: 10.1615, Acc: 0.0000
2025-08-31 07:22:35,012 - root - INFO - Epoch 49 completed - Avg Loss: 9.8692, Avg Acc: 0.0000
2025-08-31 07:25:01,171 - root - INFO - Validation Epoch 49 - Loss: 18.2307, Acc: 0.0000
2025-08-31 07:25:01,671 - root - INFO - Checkpoint saved at checkpoints\checkpoint_epoch_49.pt
2025-08-31 07:26:50,992 - root - INFO - Epoch 50 [10/314] - Loss: 9.6989, Acc: 0.0000
2025-08-31 07:27:21,593 - root - INFO - Epoch 50 [20/314] - Loss: 10.0113, Acc: 0.0000
2025-08-31 07:27:51,900 - root - INFO - Epoch 50 [30/314] - Loss: 9.7793, Acc: 0.0000
2025-08-31 07:28:22,249 - root - INFO - Epoch 50 [40/314] - Loss: 10.0048, Acc: 0.0000
2025-08-31 07:28:52,429 - root - INFO - Epoch 50 [50/314] - Loss: 10.1577, Acc: 0.0000
2025-08-31 07:29:22,646 - root - INFO - Epoch 50 [60/314] - Loss: 9.8660, Acc: 0.0000
2025-08-31 07:29:52,702 - root - INFO - Epoch 50 [70/314] - Loss: 9.7148, Acc: 0.0000
2025-08-31 07:30:22,799 - root - INFO - Epoch 50 [80/314] - Loss: 9.6116, Acc: 0.0000
2025-08-31 07:30:52,935 - root - INFO - Epoch 50 [90/314] - Loss: 9.3846, Acc: 0.0000
2025-08-31 07:31:23,065 - root - INFO - Epoch 50 [100/314] - Loss: 9.9061, Acc: 0.0000
2025-08-31 07:31:53,194 - root - INFO - Epoch 50 [110/314] - Loss: 9.4080, Acc: 0.0000
2025-08-31 07:32:23,340 - root - INFO - Epoch 50 [120/314] - Loss: 9.7751, Acc: 0.0000
2025-08-31 07:32:53,594 - root - INFO - Epoch 50 [130/314] - Loss: 9.8635, Acc: 0.0000
2025-08-31 07:33:24,000 - root - INFO - Epoch 50 [140/314] - Loss: 9.8269, Acc: 0.0000
2025-08-31 07:33:54,095 - root - INFO - Epoch 50 [150/314] - Loss: 9.6049, Acc: 0.0000
2025-08-31 07:34:24,124 - root - INFO - Epoch 50 [160/314] - Loss: 9.4490, Acc: 0.0000
2025-08-31 07:34:54,122 - root - INFO - Epoch 50 [170/314] - Loss: 9.9585, Acc: 0.0000
2025-08-31 07:35:24,070 - root - INFO - Epoch 50 [180/314] - Loss: 9.7117, Acc: 0.0000
2025-08-31 07:35:54,238 - root - INFO - Epoch 50 [190/314] - Loss: 9.7512, Acc: 0.0000
2025-08-31 07:36:24,348 - root - INFO - Epoch 50 [200/314] - Loss: 9.8034, Acc: 0.0000
2025-08-31 07:36:54,559 - root - INFO - Epoch 50 [210/314] - Loss: 9.8103, Acc: 0.0000
2025-08-31 07:37:24,687 - root - INFO - Epoch 50 [220/314] - Loss: 9.7538, Acc: 0.0000
2025-08-31 07:37:54,821 - root - INFO - Epoch 50 [230/314] - Loss: 9.8147, Acc: 0.0000
2025-08-31 07:38:25,074 - root - INFO - Epoch 50 [240/314] - Loss: 9.7689, Acc: 0.0000
2025-08-31 07:38:55,227 - root - INFO - Epoch 50 [250/314] - Loss: 9.7056, Acc: 0.0000
2025-08-31 07:39:25,441 - root - INFO - Epoch 50 [260/314] - Loss: 10.1406, Acc: 0.0000
2025-08-31 07:39:55,572 - root - INFO - Epoch 50 [270/314] - Loss: 9.8110, Acc: 0.0000
2025-08-31 07:40:25,819 - root - INFO - Epoch 50 [280/314] - Loss: 9.6473, Acc: 0.0000
2025-08-31 07:40:55,937 - root - INFO - Epoch 50 [290/314] - Loss: 10.1539, Acc: 0.0000
2025-08-31 07:41:26,137 - root - INFO - Epoch 50 [300/314] - Loss: 9.9812, Acc: 0.0000
2025-08-31 07:41:55,523 - root - INFO - Epoch 50 [310/314] - Loss: 10.1803, Acc: 0.0000
2025-08-31 07:42:06,758 - root - INFO - Epoch 50 completed - Avg Loss: 9.8506, Avg Acc: 0.0000
2025-08-31 07:44:30,563 - root - INFO - Validation Epoch 50 - Loss: 17.6789, Acc: 0.0000
2025-08-31 07:46:10,599 - root - INFO - Epoch 51 [10/314] - Loss: 9.8002, Acc: 0.0000
2025-08-31 07:46:41,032 - root - INFO - Epoch 51 [20/314] - Loss: 9.6293, Acc: 0.0000
